speed,direction,direction_disp,x,y
57.679,322.69,5.8137,189.55,305.13
62.299,320.86,4.2723,193,304.78
64.951,319.04,1.3083,196.72,304.5
63.403,317.38,0.88636,200.62,304.42
60.742,315.6,0.49182,204.42,304.36
62.897,313.59,359.08,208.07,304.33
63.443,311.81,356.23,211.84,304.39
63.389,309.97,356.07,215.64,304.64
63.531,308.08,353.38,219.43,304.9
64.919,305.91,350.88,223.22,305.34
66.699,304.26,346.88,227.07,305.95
61.351,303.2,348.55,230.96,306.86
55.426,302.14,346.92,234.57,307.59
59.413,300.93,344.93,237.81,308.35
57.17,300.23,344.01,241.25,309.27
54.924,299.71,344.38,244.55,310.22
51.045,298.98,344.53,247.72,311.11
46.847,298.25,347.14,250.68,311.92
42.292,298.02,344.67,253.42,312.55
42.338,297.47,340.33,255.86,313.22
39.157,297.52,343.27,258.26,314.07
36.977,297.8,341.82,260.51,314.75
35.888,298.06,341.84,262.61,315.44
34.359,298.02,345.96,264.66,316.11
33.423,298.02,345.56,266.66,316.61
31.751,297.85,347.23,268.6,317.11
30.76,298.07,348.4,270.46,317.53
30.604,298.29,349.93,272.27,317.91
30.373,298.51,352.78,274.08,318.23
30.724,298.63,357.79,275.88,318.46
31.752,298.51,0,277.73,318.53
31.62,298.07,0.39494,279.63,318.53
33.161,297.32,1.211,281.53,318.51
31.711,296.43,358.89,283.52,318.47
30.863,295.22,354.86,285.42,318.51
28.987,293.78,350.5,287.26,318.67
27.297,292.27,344.53,288.98,318.96
23.673,290.46,340.03,290.56,319.4
21.038,288.64,348.38,291.89,319.88
17.766,287.28,346.15,293.13,320.14
16.83,285.44,340.53,294.16,320.39
16.857,283.36,330.13,295.12,320.73
15.088,281.22,325.89,295.99,321.23
14.429,279.24,315.79,296.74,321.74
12.054,277.08,320.74,297.36,322.34
13.921,274.87,296.12,297.92,322.8
15.973,271.63,282.15,298.29,323.55
17.929,267.91,277.76,298.49,324.49
17.345,264.44,274.89,298.64,325.56
19.657,261.22,268.43,298.73,326.59
15.026,258.16,273.65,298.69,327.77
21.42,255.99,259.35,298.75,328.67
23.193,253.43,251.68,298.51,329.93
23.626,250.99,244.94,298.08,331.25
24.118,248.79,239.13,297.48,332.54
23.572,246.92,232.77,296.73,333.78
24.858,245.2,229.5,295.88,334.91
26.546,243.89,228.56,294.91,336.04
28.375,242.97,229.56,293.86,337.24
28.066,242.32,228.07,292.75,338.53
27.835,241.77,229.15,291.63,339.78
26.717,241.4,229.63,290.53,341.05
26.254,241.23,230.83,289.5,342.27
25.03,241.2,231.01,288.5,343.49
27.791,241.12,237.11,287.56,344.66
21.247,241.19,237.82,286.65,346.06
18.025,241.15,242.94,285.97,347.14
17.642,241.18,239.61,285.48,348.1
17.658,241.08,241.84,284.94,349.01
16.534,240.89,243.02,284.44,349.95
22.542,240.69,245.87,283.99,350.83
16.327,240.36,246.74,283.44,352.06
14.64,240.1,253.46,283.05,352.96
15.022,240.01,261.77,282.8,353.81
14.001,239.82,263.16,282.68,354.7
15.002,239.62,268.99,282.58,355.53
11.967,239.28,276.73,282.56,356.43
12.405,238.79,281.2,282.64,357.15
12.087,238.15,283.53,282.79,357.88
10.083,237.51,298.01,282.96,358.58
9.95,236.96,302.21,283.24,359.12
7.898,236.02,312.18,283.56,359.62
9.2853,235.02,301.28,283.88,359.97
7.2981,233.95,298.7,284.17,360.45
6.1017,232.91,303.55,284.38,360.83
6.1975,231.67,287.25,284.58,361.14
6.0034,230.6,279.63,284.69,361.49
6.4432,229.53,283.35,284.75,361.85
7.6136,228.48,274.93,284.84,362.22
6.8848,227.51,269.61,284.88,362.68
7.0606,226.81,253,284.88,363.09
5.7879,226.06,268.69,284.75,363.5
6.3936,225.45,251.17,284.74,363.84
4.661,224.83,250.17,284.62,364.21
3.5735,224.28,263.61,284.53,364.47
1.5309,223.67,246.3,284.5,364.68
2.819,223.19,254.62,284.46,364.77
0.42143,222.66,338.9,284.42,364.93
1.8347,222.14,319.82,284.44,364.94
1.3131,221.82,295.65,284.53,365.01
0.83333,221.49,270,284.56,365.08
2.1237,221.49,231.7,284.56,365.13
1.3162,221.43,180,284.48,365.23
0.78358,221.36,243.43,284.4,365.23
3.9867,221.28,70.005,284.38,365.27
5.3736,221.19,52.182,284.46,365.05
3.1858,221.1,99.848,284.66,364.79
4.0946,221.1,170.14,284.63,364.61
4.9911,221.39,153.09,284.39,364.56
3.7153,221.57,172.53,284.12,364.43
3.1354,221.56,197.94,283.9,364.4
5.1894,221.64,198.73,283.72,364.46
2.7661,221.31,205.34,283.43,364.56
3.7004,221.23,185.43,283.28,364.63
4.5307,221.22,184.44,283.05,364.65
5.6092,221.21,192.18,282.78,364.67
4.4111,221.07,173.72,282.45,364.74
7.1508,221.19,181.06,282.19,364.71
6.0513,221.28,180,281.76,364.72
7.0258,221.48,177.14,281.4,364.72
5.7213,221.63,184.84,280.98,364.7
4.8914,221.84,174.33,280.64,364.73
6.6667,221.9,180,280.34,364.7
6.5378,221.9,178.09,279.94,364.7
8.228,222.27,190.84,279.55,364.69
10.182,222.37,198.98,279.07,364.78
5.6219,222.19,180.07,278.49,364.98
4.6026,221.66,142.81,278.15,364.98
3.0819,220.92,153.88,277.93,364.81
4.228,219.99,138.85,277.77,364.73
6.4723,218.78,117.04,277.58,364.56
4.9709,216.89,116.5,277.4,364.22
6.4156,214.36,140.3,277.27,363.95
5.4791,209.86,157.68,276.97,363.7
5.1493,196.28,135.41,276.67,363.58
4.1018,143.29,127.25,276.45,363.36
6.7652,82.55,155.72,276.3,363.17
6.029,66.062,147.21,275.93,363
11.383,58.896,167.67,275.62,362.8
12.447,54.73,177.59,274.95,362.66
15.906,52.379,170.41,274.21,362.63
20.422,51.201,171.55,273.27,362.47
20.763,50.15,166.64,272.06,362.29
22.786,49.512,172.99,270.84,362
24.715,49.5,176.41,269.49,361.83
25.559,49.448,172.09,268.01,361.74
25.031,49.532,170.62,266.49,361.53
22.385,49.305,169.72,265.01,361.28
21.496,48.975,154.74,263.68,361.04
19.617,48.362,152.92,262.52,360.49
17.66,47.455,157.58,261.47,359.96
15.785,45.446,161.96,260.49,359.55
13.943,41.786,156.36,259.59,359.26
13.562,37.131,147.65,258.82,358.93
17.485,30.527,134.41,258.14,358.49
16.37,23.898,136.28,257.4,357.74
14.934,14.415,126.93,256.69,357.06
14.489,2.6561,124.14,256.15,356.35
10.977,349.58,112.01,255.67,355.63
6.8118,330.21,112.03,255.42,355.02
8.8046,308.96,87.635,255.27,354.64
10.761,295.63,59.157,255.29,354.11
8.439,286.57,36.931,255.62,353.55
9.7119,279.62,14.006,256.02,353.25
12.346,275.22,342.74,256.59,353.11
14.726,271.48,344.72,257.3,353.33
16.583,269.46,333.71,258.15,353.56
17.082,269.22,338.38,259.04,354
18.536,270.2,323.13,259.99,354.38
17.953,271.54,329.61,260.88,355.05
17.572,272.92,342.27,261.81,355.59
16.992,274.31,2.2341,262.82,355.91
19.417,275.9,359.9,263.84,355.87
21.788,276.9,350.77,265,355.88
20.412,277.38,345.64,266.29,356.08
17.403,278.47,358.85,267.48,356.39
16.819,280.23,11.648,268.52,356.41
15.996,283.01,14.32,269.51,356.21
16.563,285.75,24.829,270.44,355.97
21.194,289.51,41.976,271.34,355.55
18.852,294.24,38.424,272.29,354.7
17.422,298.48,37.716,273.17,354
19.807,301.64,46.958,274,353.36
24.74,305.21,56.634,274.81,352.49
29.304,308.96,65.954,275.63,351.25
28.494,312.98,69.151,276.34,349.64
30.172,316.47,73.95,276.95,348.05
30.678,319.42,78.355,277.45,346.31
31.361,321.84,81.458,277.82,344.5
30.449,324.53,83.699,278.1,342.64
27.923,326.44,87.553,278.3,340.83
26.721,328.39,91.301,278.38,339.15
28.569,330.22,93.737,278.34,337.55
35.359,331.45,104.38,278.23,335.84
30.915,331.85,96.871,277.7,333.79
26.625,332.42,84.88,277.48,331.94
22.008,332.87,79.89,277.62,330.35
22.596,333.26,72.364,277.85,329.05
22.169,333.51,64.443,278.26,327.76
20.659,333.79,55.459,278.84,326.56
20.36,334.02,58.626,279.54,325.54
18.9,334.08,59.875,280.18,324.5
20.826,334.36,47.137,280.75,323.52
21.462,334.75,34.757,281.6,322.6
24.344,334.45,35.205,282.65,321.87
24.593,334.33,32.099,283.85,321.02
26.919,333.95,34.878,285.1,320.24
27.481,333.62,31.888,286.42,319.32
27.287,333.53,29.777,287.82,318.44
26.456,333.2,30.264,289.24,317.63
26.364,333.15,32.845,290.61,316.83
27.181,333.39,31.741,291.94,315.97
25.926,333.72,32.773,293.33,315.12
28.857,333.62,26.633,294.64,314.27
26.524,333.62,31.333,296.19,313.5
24.861,333.64,39.56,297.55,312.67
23.67,333.64,50.274,298.7,311.72
22.738,333.98,34.153,299.6,310.63
21.29,334.4,34.086,300.73,309.86
19.724,334.85,35.956,301.79,309.15
21.008,335.4,29.616,302.75,308.45
22.842,336.05,28.478,303.84,307.83
21.277,336.51,38.804,305.05,307.17
19.73,336.7,46.088,306.04,306.37
16.62,337.3,50.896,306.86,305.52
13.68,337.89,57.839,307.49,304.75
11.627,338.47,79.21,307.93,304.05
11.637,339.06,104.58,308.06,303.37
11.897,339.69,95.297,307.89,302.69
10.076,340.43,79.715,307.82,301.98
9.7945,340.99,78.766,307.93,301.39
6.5023,341.35,82.637,308.04,300.81
4.2882,341.65,72.125,308.09,300.42
3.5238,342.18,59.298,308.17,300.18
2.3288,343.04,63.693,308.28,300
0.47059,344.08,304.26,308.34,299.87
3.6777,345.51,324.31,308.36,299.89
4.9354,346.63,136.02,308.54,300.02
11.035,348.1,137.4,308.32,299.82
14.845,349.36,148.78,307.84,299.37
12.503,350.33,133.99,307.07,298.91
14.4,351.4,133.26,306.55,298.37
15.309,352.54,135.85,305.96,297.74
16.953,353.65,141.6,305.3,297.1
19.051,354.57,143.76,304.5,296.47
21.171,355.68,145.49,303.58,295.79
15.787,357.04,133.8,302.54,295.07
13.112,358.41,108.56,301.88,294.39
15.12,359.22,120.49,301.63,293.64
19.638,0.05102,120.16,301.17,292.86
21.031,1.1691,114.71,300.58,291.84
22.59,2.0237,109.98,300.05,290.7
25.645,2.6163,106.7,299.59,289.42
28.501,3.2076,113.69,299.14,287.95
28.086,3.6881,101.72,298.46,286.38
28.552,3.7381,89.563,298.11,284.73
30.241,3.4461,82.081,298.13,283.02
32.305,2.7164,72.867,298.38,281.22
32.442,1.4661,58.797,298.95,279.37
37.881,359.77,50.923,299.96,277.7
35.139,358.01,51.478,301.39,275.94
36.066,356.05,48.492,302.7,274.29
36.561,353.97,43.122,304.14,272.67
38.868,351.94,40.693,305.74,271.17
41.612,349.76,35.661,307.51,269.65
45.948,347.54,34.174,309.54,268.19
42.803,345.54,33.157,311.82,266.65
40.046,343.2,32.515,313.97,265.24
39.425,341.01,28.635,315.99,263.95
36.754,338.64,23.25,318.07,262.82
34.3,336.56,24.988,320.09,261.95
36.468,334.66,15.329,321.96,261.08
35.921,332.57,8.5524,324.07,260.5
40.531,330.26,3.833,326.2,260.18
35.947,328.54,359.04,328.63,260.01
30.312,326.93,358.66,330.78,260.05
24.007,325.13,4.2877,332.6,260.09
22.652,323.62,349.84,334.04,259.99
21.023,322.09,348.07,335.38,260.23
17.974,321.15,342.08,336.61,260.49
15.647,320.16,340.34,337.64,260.82
15.318,319.61,339.9,338.52,261.13
13.442,319.12,336.94,339.38,261.45
11.208,318.69,337.44,340.13,261.77
10.989,318.48,343.3,340.75,262.02
11.789,318.34,336.77,341.38,262.21
12.305,318.27,335.35,342.03,262.49
13.722,318.06,331.14,342.7,262.8
14.41,317.81,341.73,343.42,263.2
16.244,317.82,338.45,344.24,263.47
20.442,317.57,333.21,345.15,263.83
10.315,317.4,342.2,346.24,264.38
11.186,317.45,348.03,346.83,264.57
13.819,318.01,339.96,347.49,264.71
6.4872,318.38,0.037537,348.27,264.99
2.6749,318.49,25.909,348.66,264.99
1.9322,318.66,13.297,348.8,264.92
2.1504,318.83,53.66,348.91,264.89
3.7072,319.34,65.384,348.99,264.79
4.0244,319.95,20.513,349.08,264.59
7.7772,320.89,356.79,349.31,264.5
6.9318,321.77,0.38842,349.78,264.53
6.9922,322.76,352.45,350.19,264.53
8.011,323.55,345.76,350.61,264.58
8.9734,324.64,322.37,351.07,264.7
8.9597,325.76,330.07,351.5,265.03
8.733,326.86,326.5,351.97,265.3
6.528,328.01,329.34,352.4,265.59
2.5219,329.23,249.57,352.74,265.79
4.0215,330.05,318.38,352.69,265.93
3.2625,331.46,292.16,352.87,266.09
8.7492,333.09,311.68,352.94,266.27
5.7609,334.2,312.43,353.29,266.66
1.4879,335.37,271.81,353.52,266.92
8.4632,336.74,324.54,353.53,267.01
12.428,337.99,328.15,353.94,267.3
16.268,338.73,329.71,354.57,267.69
13.526,339.02,338.82,355.42,268.19
11.038,339.21,335.41,356.17,268.48
8.2657,339.43,343.97,356.77,268.76
4.0176,339.6,12.314,357.25,268.89
4.6032,339.91,342.27,357.49,268.84
1.8512,340.18,346.38,357.75,268.92
0.18735,340.81,45,357.86,268.95
1.8634,341.06,116.57,357.87,268.94
2.8526,341.06,135,357.82,268.84
4.6578,341,142.27,357.69,268.72
5.5362,340.94,144.68,357.47,268.55
1.2119,340.78,115.48,357.2,268.36
6.978,340.63,135.77,357.17,268.29
6.7383,340.45,137.9,356.87,268
9.6928,340.36,135.46,356.57,267.73
10.831,340.53,154.58,356.16,267.32
14.74,340.52,161.52,355.57,267.04
21.366,340.69,162.06,354.73,266.76
18.185,340.72,153.33,353.51,266.37
20.115,341.68,159.3,352.54,265.88
23.003,342.91,160.37,351.41,265.45
26.094,344.5,160.85,350.11,264.99
28.772,346.08,160.67,348.63,264.47
30.713,347.89,162.4,347,263.9
33.332,349.74,162.29,345.24,263.35
32.417,352.01,162.02,343.34,262.74
31.615,354,159.69,341.49,262.14
32.162,356.22,156.6,339.71,261.48
33.499,358.67,151,337.94,260.71
32.738,1.3359,147.57,336.18,259.74
33.406,4.1237,142.35,334.52,258.68
35.361,6.8194,137.25,332.94,257.46
39.111,9.9184,143.97,331.38,256.02
41.731,12.523,138.55,329.48,254.64
40.278,14.836,133.41,327.6,252.98
40.571,16.593,124.73,325.94,251.23
40.777,18.697,119.18,324.56,249.23
38.71,20.62,115.26,323.36,247.09
41.933,22.357,121.96,322.37,244.99
41.138,24.169,120.5,321.04,242.85
39.651,25.749,119.2,319.79,240.73
39.244,27.432,115.42,318.63,238.65
39.587,29.128,114.07,317.62,236.52
37.976,30.758,112.98,316.65,234.36
37.197,32.446,109.57,315.76,232.26
36.026,33.813,106.85,315.01,230.16
34.284,35.642,109.44,314.38,228.09
31.938,37.548,110.26,313.7,226.15
29.627,39.747,114.41,313.03,224.35
28.397,41.825,120.46,312.3,222.73
26.766,44.015,127.81,311.44,221.26
25.875,46.156,134.32,310.45,219.99
24.668,48.161,128.23,309.37,218.88
24.835,49.562,133.46,308.45,217.72
26.87,50.758,144.22,307.43,216.64
28.917,52.115,152.92,306.12,215.7
29.005,53.218,155.13,304.57,214.91
29.214,53.822,155.89,302.99,214.17
26.576,54.075,160.17,301.39,213.46
25.493,54.326,158.29,299.89,212.92
24.878,54.487,154.74,298.47,212.35
23.135,54.671,156.3,297.12,211.71
21.188,54.707,157.09,295.85,211.16
21.471,54.923,155.37,294.68,210.66
22.43,55.016,155.13,293.51,210.12
23.422,55.168,156.03,292.29,209.56
23.34,54.773,152.95,291,208.99
24.143,54.368,151.1,289.76,208.35
23.661,53.714,149.1,288.49,207.65
22.638,53.13,145.41,287.27,206.92
20.711,52.437,141.18,286.15,206.15
18.597,51.876,137.77,285.18,205.37
16.369,51.416,130.21,284.36,204.62
12.346,51.113,129.09,283.72,203.87
13.209,50.962,114.53,283.26,203.3
12.599,50.977,105.34,282.93,202.58
7.3868,51.038,118.19,282.73,201.85
5.0094,51.118,142.9,282.52,201.46
5.117,51.207,141.34,282.28,201.27
5.4089,51.267,141.44,282.04,201.08
5.606,51.243,160.86,281.79,200.88
6.171,51.298,120.32,281.47,200.77
7.2573,51.246,94.492,281.28,200.45
5.9897,50.625,98.824,281.25,200.02
5.2109,49.848,149.16,281.19,199.66
5.1372,49.253,74.611,280.92,199.5
5.0095,48.059,78.336,281.01,199.2
5.0523,46.241,51.25,281.07,198.91
5.7105,44.152,38.346,281.26,198.67
5.5937,41.436,88.244,281.52,198.46
7.1482,39.426,135.54,281.53,198.13
5.9259,38.045,99.305,281.23,197.83
6.2311,35.7,67.822,281.17,197.47
9.1911,32.909,66.212,281.31,197.13
8.3978,29.95,44.732,281.53,196.62
12.965,26.88,29.979,281.89,196.27
22.059,22.917,27.114,282.57,195.88
26.779,18.435,27.166,283.74,195.28
29.064,14.583,27.236,285.17,194.54
30.516,11.063,23.619,286.72,193.75
33.52,7.7681,21.55,288.4,193.01
32.068,4.0186,13.781,290.27,192.27
31.575,359.94,9.9686,292.14,191.81
33.855,355.44,8.6908,294.01,191.49
40.629,351.16,12.576,296.02,191.18
33.228,347.91,17.414,298.39,190.65
36.76,344.63,9.5966,300.3,190.05
39.525,341.27,8.2117,302.47,189.68
40.622,337.91,7.1797,304.82,189.35
46.462,334.97,2.7083,307.24,189.04
52.933,332.71,2.8664,310.02,188.91
49.907,331.16,0.16,313.19,188.75
48.022,329.54,357.56,316.19,188.74
48.334,327.56,356.14,319.07,188.86
47.54,325.64,357.66,321.96,189.06
43.138,323.8,354.45,324.81,189.18
34.159,321.99,0.36559,327.39,189.43
34.445,320.61,357.95,329.44,189.41
35.281,319.21,353.28,331.5,189.49
33.523,317.53,351.49,333.6,189.74
31.541,316.05,349.41,335.59,190.03
29.502,314.51,347.98,337.45,190.38
28.717,312.97,344.49,339.18,190.75
27.569,311.65,342.01,340.84,191.21
26.775,310.09,338.46,342.42,191.72
32.133,308.39,332.69,343.91,192.31
26.082,307.25,331.46,345.63,193.2
23.375,305.81,323.22,347,193.94
24.148,304.23,311.23,348.12,194.78
22.895,302.52,307.51,349.08,195.87
22.505,300.7,303.05,349.91,196.96
15.993,298.97,307.07,350.65,198.09
17.357,297.67,298.91,351.23,198.86
19.671,296.36,291.29,351.73,199.77
27.621,295.11,284.17,352.16,200.87
30.773,293.93,282.39,352.57,202.48
41.357,292.52,284.93,352.96,204.28
43.036,291.13,283.01,353.6,206.68
40.84,289.88,281.64,354.18,209.2
41.571,288.45,282.61,354.68,211.6
42.125,287.13,282.44,355.22,214.03
42.441,285.89,283.5,355.77,216.5
40.265,284.54,285.66,356.36,218.97
39.048,283.36,287.11,357.01,221.3
38.526,282.56,288.1,357.7,223.54
36.044,281.8,288.81,358.42,225.74
35.183,281.13,293.27,359.12,227.78
32.465,280.85,295.35,359.95,229.72
29.392,280.59,301.09,360.79,231.48
29.666,280.77,303.67,361.7,232.99
27.283,281.44,301.93,362.68,234.47
30.664,282.23,299.91,363.55,235.86
27.662,283.08,300.92,364.47,237.46
27.576,283.81,299.34,365.32,238.88
20.551,284.72,306.96,366.13,240.32
17.4,285.6,311.6,366.87,241.31
12.228,286.45,325.25,367.57,242.09
12.105,287.61,326.1,368.17,242.51
10.219,288.68,326.41,368.77,242.91
8.5847,290.19,328.62,369.28,243.25
6.6946,291.81,346,369.72,243.52
6.5604,293.41,351.95,370.11,243.62
4.7625,294.91,340.12,370.5,243.67
2.5917,296.66,333.98,370.77,243.77
1.187,298.36,15.236,370.91,243.84
1.7578,300.4,67.863,370.98,243.82
3.9994,302.44,92.45,371.02,243.72
7.372,304.37,83.81,371.01,243.48
10.494,306.55,66.327,371.06,243.04
12.863,308.45,84.892,371.31,242.47
18.139,310.66,84.43,371.38,241.7
25.155,313.24,87.834,371.48,240.61
30.044,316.15,91.907,371.54,239.11
38.92,319.33,94.901,371.48,237.3
42.099,322.38,95.668,371.28,234.98
45.337,325.65,97.382,371.03,232.46
48.921,328.38,97.408,370.68,229.77
53.987,330.58,97.601,370.3,226.86
55.525,332.68,97.527,369.87,223.65
55.585,334.34,96.152,369.44,220.34
54.008,335.64,92.694,369.08,217.03
54.323,336.54,95.412,368.93,213.79
54.171,337.83,95.196,368.62,210.54
53.781,338.72,93.453,368.33,207.31
53.394,339.17,92.725,368.13,204.09
50.525,339.62,92.332,367.98,200.89
48.292,340.19,92.44,367.86,197.86
42.199,341.12,94.583,367.73,194.96
40.938,342.07,105.59,367.53,192.44
37.164,342.75,101.91,366.87,190.07
32.824,343.78,101.01,366.41,187.89
27.2,345.01,101.06,366.03,185.96
23.556,346.3,97.38,365.72,184.36
18.664,347.57,92.559,365.54,182.95
17.421,348.61,91.588,365.49,181.84
15.935,349.07,85.262,365.46,180.79
14.375,349.77,81.4,365.54,179.84
13.612,350.46,79.417,365.67,178.99
14.501,351.13,76.173,365.82,178.18
15.877,351.65,82.701,366.03,177.34
15.409,352.12,97.843,366.15,176.39
16.717,352.59,91.201,366.02,175.48
18.044,353.27,92.226,366,174.47
16.888,354.07,94.02,365.96,173.39
13.077,354.95,98.873,365.89,172.38
13.872,355.87,100.38,365.77,171.61
12.58,356.94,101.46,365.62,170.79
17.114,357.91,97.216,365.47,170.05
18.78,358.98,89.192,365.34,169.03
21.662,0.24196,93.195,365.35,167.9
19.91,1.409,95.184,365.28,166.6
18.317,2.388,95.637,365.17,165.42
21.894,3.4697,93.794,365.06,164.32
22.401,4.3686,94.607,364.98,163.01
23.364,5.3635,94.416,364.87,161.67
25.1,6.5575,96.02,364.76,160.27
25.929,7.7541,95.827,364.6,158.78
28.011,8.9521,96.834,364.45,157.23
29.843,10.019,98.963,364.25,155.56
30.591,11.098,99.407,363.97,153.79
34.078,11.962,96.43,363.67,151.98
35.589,12.746,95.941,363.44,149.95
37.128,13.293,95.9,363.22,147.82
38.774,13.694,95.452,362.99,145.61
42.381,14.048,102.09,362.77,143.29
44.014,14.47,100.2,362.23,140.81
44.476,14.461,93.675,361.77,138.21
42.463,14.145,93.849,361.6,135.54
40.252,13.927,92.373,361.42,133
37.029,13.636,91.458,361.32,130.59
35.585,13.504,100.01,361.27,128.37
35.758,13.458,93.234,360.9,126.26
31.482,13.238,95.074,360.78,124.12
31.663,13.044,95.165,360.61,122.24
31.053,12.824,96.813,360.44,120.35
30.407,12.802,97.084,360.22,118.5
27.047,12.753,99.614,359.99,116.69
23.449,12.731,101.44,359.72,115.09
20.491,12.851,100.73,359.44,113.71
18.17,13.07,102.12,359.21,112.5
15.184,13.486,104.56,358.98,111.44
13.027,14.293,107.64,358.75,110.55
11.293,14.857,107.87,358.52,109.81
11.405,15.397,109.55,358.31,109.16
12.127,15.911,83.471,358.08,108.52
12.123,15.979,90.569,358.16,107.8
12.066,16.293,117.03,358.16,107.07
10.795,16.788,120.52,357.83,106.42
11.059,17.002,144.43,357.5,105.87
10.407,17.355,142.85,356.96,105.48
7.5725,17.363,87.671,356.46,105.1
7.0181,17.414,99.003,356.48,104.65
7.6786,17.922,98.723,356.41,104.23
6.2755,18.516,96.844,356.34,103.78
4.5993,19.261,82.901,356.3,103.4
3.1134,19.979,80.718,356.33,103.13
6.2981,20.689,81.611,356.36,102.95
7.0674,21.455,88.233,356.42,102.57
8.3146,22.149,82.736,356.43,102.15
10.293,22.748,77.458,356.49,101.65
13.098,23.582,75.469,356.63,101.05
13.535,24.739,76.525,356.83,100.29
12.273,26.093,77.43,357.01,99.5
14.699,27.61,80.056,357.17,98.781
13.867,29.253,83.488,357.33,97.913
13.575,31.224,85.676,357.42,97.086
13.303,33.309,87.956,357.48,96.274
15.028,35.531,89.78,357.51,95.476
16.057,37.91,79.945,357.51,94.575
16.916,39.734,87.56,357.68,93.626
15.685,41.772,102.13,357.73,92.612
14.611,43.861,114.5,357.53,91.692
14.183,46.066,122.37,357.16,90.894
13.271,48.05,127.49,356.71,90.175
12.947,49.913,130.61,356.22,89.544
12.822,51.852,133.2,355.72,88.954
11.41,53.64,143.13,355.19,88.393
11.42,55.337,145.33,354.64,87.982
12.281,57.472,163.26,354.08,87.592
14.037,59.557,166.42,353.38,87.38
16.605,61.292,176.96,352.56,87.183
18.816,62.149,180.26,351.56,87.13
20.362,62.502,173.19,350.43,87.135
21.243,62.464,175.73,349.22,86.99
20.823,62.617,171.03,347.95,86.895
20.709,62.484,163.38,346.71,86.7
20.964,62.19,155.79,345.52,86.345
21.198,61.741,154.83,344.38,85.829
22.028,61.394,146.11,343.23,85.288
20.726,60.916,147.7,342.13,84.551
22.388,60.411,137.93,341.08,83.887
24.757,59.801,145.11,340.08,82.987
24.614,59.032,153.22,338.86,82.137
26.432,58.364,151.58,337.54,81.472
27.387,57.578,146.97,336.15,80.717
30.54,56.743,137.33,334.77,79.821
33.318,55.997,133.5,333.42,78.579
